borrower_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,persona,cluster,predicted_prob,risk_tier,recommended_action,loan_status
2258,22,42000,RENT,0.0,VENTURE,C,2500,13.92,0.06,Y,3,Cautious Low-Income Borrower,0,0.19543897,Low, Auto-Approve,0
2259,25,36228,RENT,4.0,MEDICAL,A,2500,7.66,0.07,N,2,Cautious Low-Income Borrower,0,0.39478368,Medium, Manual Review,1
2260,21,32000,MORTGAGE,4.0,PERSONAL,B,2500,11.71,0.08,N,3,Cautious Low-Income Borrower,0,0.59782785,High,  Senior Review + Collateral Check,1
2261,21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,10.99,0.06,N,2,Cautious Low-Income Borrower,0,0.15603432,Low, Auto-Approve,0
2262,26,43000,RENT,3.0,EDUCATION,C,2500,13.49,0.06,N,2,Cautious Low-Income Borrower,0,0.21583994,Low, Auto-Approve,0
2263,22,37000,RENT,2.0,HOMEIMPROVEMENT,D,2500,17.49,0.07,N,3,Cautious Low-Income Borrower,0,0.9983084,Very High, Decline or Refer to Counselling,1
2264,25,45000,RENT,5.0,MEDICAL,B,2500,12.69,0.06,N,4,Cautious Low-Income Borrower,0,0.08356786,Low, Auto-Approve,0
2265,24,32000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6000,5.42,0.19,N,4,Cautious Low-Income Borrower,0,0.24730651,Low, Auto-Approve,0
2266,23,32000,MORTGAGE,4.0,EDUCATION,A,2000,5.99,0.06,N,2,Cautious Low-Income Borrower,0,0.05737953,Low, Auto-Approve,0
2267,22,45000,RENT,5.0,MEDICAL,C,2500,14.35,0.06,Y,2,Cautious Low-Income Borrower,0,0.14534116,Low, Auto-Approve,0
2268,26,46000,RENT,10.0,DEBTCONSOLIDATION,A,2500,8.49,0.05,N,4,Cautious Low-Income Borrower,0,0.20339105,Low, Auto-Approve,0
2269,26,46500,RENT,1.0,DEBTCONSOLIDATION,C,2500,14.72,0.05,Y,3,Cautious Low-Income Borrower,0,0.13363089,Low, Auto-Approve,0
2270,26,47004,RENT,9.0,MEDICAL,D,2500,15.65,0.05,Y,3,Cautious Low-Income Borrower,0,0.83321387,Very High, Decline or Refer to Counselling,0
2271,22,32000,MORTGAGE,3.0,EDUCATION,A,6000,8.49,0.19,N,2,Cautious Low-Income Borrower,0,0.22762315,Low, Auto-Approve,0
2272,24,48000,RENT,4.0,EDUCATION,C,2500,13.35,0.05,N,4,Cautious Low-Income Borrower,0,0.18749988,Low, Auto-Approve,0
2273,22,49500,RENT,7.0,MEDICAL,C,2500,14.27,0.05,Y,2,Cautious Low-Income Borrower,0,0.27221498,Medium, Manual Review,0
2274,26,32000,MORTGAGE,4.0,EDUCATION,A,4900,5.99,0.15,N,3,Cautious Low-Income Borrower,0,0.19285761,Low, Auto-Approve,0
2275,22,45630,RENT,0.0,EDUCATION,E,2500,18.64,0.05,N,2,Cautious Low-Income Borrower,0,0.96475786,Very High, Decline or Refer to Counselling,1
2276,23,51873,RENT,2.0,VENTURE,A,2500,7.49,0.05,N,3,Cautious Low-Income Borrower,0,0.0049881143,Low, Auto-Approve,0
2277,26,52000,RENT,6.0,DEBTCONSOLIDATION,C,2500,14.82,0.05,Y,2,Cautious Low-Income Borrower,0,0.11023634,Low, Auto-Approve,0
2278,24,46180,RENT,1.0,VENTURE,C,2500,13.98,0.05,Y,3,Cautious Low-Income Borrower,0,0.2931634,Medium, Manual Review,1
2279,25,54000,RENT,4.0,PERSONAL,C,2500,13.98,0.05,N,2,Cautious Low-Income Borrower,0,0.315751,Medium, Manual Review,0
2280,23,54000,RENT,7.0,EDUCATION,D,2500,16.32,0.05,Y,2,Cautious Low-Income Borrower,0,0.41144758,Medium, Manual Review,0
2281,25,32000,MORTGAGE,3.0,PERSONAL,B,15000,11.11,0.47,N,4,At-Risk Young Borrower,1,0.45287508,Medium, Manual Review,0
2282,22,54996,RENT,6.0,DEBTCONSOLIDATION,C,2500,14.35,0.05,Y,4,Cautious Low-Income Borrower,0,0.16852997,Low, Auto-Approve,0
2283,26,48996,RENT,8.0,DEBTCONSOLIDATION,D,2500,14.59,0.05,N,2,Cautious Low-Income Borrower,0,0.9587865,Very High, Decline or Refer to Counselling,1
2284,25,55000,RENT,4.0,PERSONAL,A,2500,7.88,0.05,N,2,Cautious Low-Income Borrower,0,0.10504091,Low, Auto-Approve,0
2285,22,55000,RENT,5.0,EDUCATION,B,2500,10.99,0.05,N,4,Cautious Low-Income Borrower,0,0.12141797,Low, Auto-Approve,0
2286,23,49000,RENT,1.0,DEBTCONSOLIDATION,F,2500,18.53,0.05,N,2,Cautious Low-Income Borrower,0,0.99654704,Very High, Decline or Refer to Counselling,1
2287,24,57600,RENT,8.0,EDUCATION,C,2500,14.72,0.04,Y,3,Cautious Low-Income Borrower,0,0.13131242,Low, Auto-Approve,0
2288,25,32000,MORTGAGE,7.0,PERSONAL,B,3250,10.74,0.1,N,2,Cautious Low-Income Borrower,0,0.50962186,High,  Senior Review + Collateral Check,1
2289,23,59000,RENT,7.0,PERSONAL,D,2500,14.96,0.04,N,2,Cautious Low-Income Borrower,0,0.57050055,High,  Senior Review + Collateral Check,0
2290,22,60000,RENT,5.0,DEBTCONSOLIDATION,C,2500,13.48,0.04,Y,4,Cautious Low-Income Borrower,0,0.18447925,Low, Auto-Approve,0
2291,25,60000,RENT,9.0,PERSONAL,A,2500,8.63,0.04,N,3,Cautious Low-Income Borrower,0,0.107373655,Low, Auto-Approve,0
2292,23,61000,RENT,3.0,DEBTCONSOLIDATION,A,2500,7.49,0.04,N,3,Cautious Low-Income Borrower,0,0.117968604,Low, Auto-Approve,0
2293,26,32000,MORTGAGE,7.0,VENTURE,C,4800,12.61,0.15,Y,3,Cautious Low-Income Borrower,0,0.2643845,Medium, Manual Review,0
2294,25,32000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6250,11.49,0.2,N,3,Cautious Low-Income Borrower,0,0.4034412,Medium, Manual Review,0
2295,23,63000,RENT,7.0,EDUCATION,C,2500,14.72,0.04,N,2,Cautious Low-Income Borrower,0,0.10336798,Low, Auto-Approve,0
2296,26,64000,RENT,3.0,MEDICAL,B,2500,10.99,0.04,N,3,Cautious Low-Income Borrower,0,0.29846442,Medium, Manual Review,0
2297,25,65004,RENT,10.0,MEDICAL,B,2500,10.08,0.04,N,2,Cautious Low-Income Borrower,0,0.11617402,Low, Auto-Approve,0
2298,24,69996,RENT,3.0,DEBTCONSOLIDATION,B,2500,12.53,0.04,N,3,Cautious Low-Income Borrower,0,0.098451585,Low, Auto-Approve,0
2299,24,32000,MORTGAGE,4.0,VENTURE,B,3000,10.75,0.09,N,4,Cautious Low-Income Borrower,0,0.048172154,Low, Auto-Approve,0
2300,22,54400,RENT,6.0,MEDICAL,D,2500,16.49,0.04,Y,3,Cautious Low-Income Borrower,0,0.9890647,Very High, Decline or Refer to Counselling,1
2301,24,32000,MORTGAGE,7.0,VENTURE,A,4500,6.76,0.14,N,2,Cautious Low-Income Borrower,0,0.022099651,Low, Auto-Approve,0
2302,24,64000,RENT,4.0,HOMEIMPROVEMENT,B,2500,11.14,0.04,N,3,Cautious Low-Income Borrower,0,0.54578716,High,  Senior Review + Collateral Check,1
2303,24,70082,RENT,5.0,VENTURE,C,2500,12.61,0.04,N,4,Cautious Low-Income Borrower,0,0.17404611,Low, Auto-Approve,0
2304,24,79800,RENT,8.0,HOMEIMPROVEMENT,B,2500,9.62,0.03,N,2,Cautious Low-Income Borrower,0,0.27528986,Medium, Manual Review,0
2305,26,82400,RENT,10.0,VENTURE,C,2500,13.92,0.03,N,3,Cautious Low-Income Borrower,0,0.1115641,Low, Auto-Approve,0
2306,26,85000,RENT,1.0,EDUCATION,A,2500,8.59,0.03,N,2,Cautious Low-Income Borrower,0,0.07554347,Low, Auto-Approve,0
2307,23,92500,RENT,6.0,VENTURE,B,2500,10.74,0.03,N,3,Cautious Low-Income Borrower,0,0.01448131,Low, Auto-Approve,0
2308,24,32000,MORTGAGE,6.0,EDUCATION,A,12250,8.94,0.38,N,4,At-Risk Young Borrower,1,0.36923358,Medium, Manual Review,0
2309,23,112995,RENT,7.0,VENTURE,A,2500,7.37,0.02,N,3,Cautious Low-Income Borrower,0,0.0026308668,Low, Auto-Approve,0
2310,26,121000,RENT,2.0,EDUCATION,A,2500,7.66,0.02,N,4,Cautious Low-Income Borrower,0,0.027073126,Low, Auto-Approve,0
2311,26,200004,RENT,7.0,MEDICAL,C,2500,13.61,0.01,Y,2,Cautious Low-Income Borrower,0,0.029054739,Low, Auto-Approve,0
2312,23,10560,RENT,0.0,DEBTCONSOLIDATION,B,2800,9.99,0.27,N,4,At-Risk Young Borrower,1,0.99582565,Very High, Decline or Refer to Counselling,1
2313,23,13000,RENT,3.0,PERSONAL,D,2800,15.21,0.22,Y,2,At-Risk Young Borrower,1,0.98974717,Very High, Decline or Refer to Counselling,1
2314,25,13380,RENT,0.0,PERSONAL,D,2800,14.61,0.21,Y,2,At-Risk Young Borrower,1,0.99928504,Very High, Decline or Refer to Counselling,1
2315,22,14400,RENT,5.0,VENTURE,A,2800,6.54,0.19,N,3,Cautious Low-Income Borrower,0,0.97438025,Very High, Decline or Refer to Counselling,1
2316,22,32000,MORTGAGE,0.0,VENTURE,A,6950,7.74,0.22,N,3,Cautious Low-Income Borrower,0,0.02858773,Low, Auto-Approve,0
2317,21,14800,RENT,5.0,DEBTCONSOLIDATION,A,2800,8.0,0.19,N,3,Cautious Low-Income Borrower,0,0.99428445,Very High, Decline or Refer to Counselling,1
2318,26,15000,RENT,1.0,EDUCATION,D,2800,15.31,0.19,Y,4,At-Risk Young Borrower,1,0.9978442,Very High, Decline or Refer to Counselling,1
2319,23,32000,MORTGAGE,4.0,VENTURE,A,1200,7.68,0.04,N,4,Cautious Low-Income Borrower,0,0.0112734,Low, Auto-Approve,0
2320,21,15600,RENT,0.0,MEDICAL,A,2800,7.4,0.18,N,4,Cautious Low-Income Borrower,0,0.9838734,Very High, Decline or Refer to Counselling,1
2321,23,32000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,15000,11.58,0.47,N,4,At-Risk Young Borrower,1,0.58596,High,  Senior Review + Collateral Check,0
2322,25,20800,RENT,0.0,HOMEIMPROVEMENT,D,2800,15.21,0.13,Y,4,Cautious Low-Income Borrower,0,0.99406475,Very High, Decline or Refer to Counselling,1
2323,21,32000,OWN,3.0,PERSONAL,E,4500,16.0,0.14,N,4,Cautious Low-Income Borrower,0,0.23672746,Low, Auto-Approve,0
2324,24,21168,RENT,3.0,VENTURE,C,2800,14.22,0.13,Y,4,Cautious Low-Income Borrower,0,0.32774475,Medium, Manual Review,0
2325,22,23000,RENT,1.0,MEDICAL,F,2800,21.74,0.12,N,4,Cautious Low-Income Borrower,0,0.98409283,Very High, Decline or Refer to Counselling,1
2326,23,23760,RENT,2.0,DEBTCONSOLIDATION,B,2800,10.99,0.12,N,2,Cautious Low-Income Borrower,0,0.20565459,Low, Auto-Approve,0
2327,23,24000,RENT,2.0,MEDICAL,B,2800,11.49,0.12,N,4,Cautious Low-Income Borrower,0,0.5335171,High,  Senior Review + Collateral Check,1
2328,25,32000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,8000,13.16,0.25,N,2,At-Risk Young Borrower,1,0.54105306,High,  Senior Review + Collateral Check,0
2329,21,32000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4200,11.58,0.13,N,2,Cautious Low-Income Borrower,0,0.54114145,High,  Senior Review + Collateral Check,0
2330,25,32000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2500,7.68,0.08,N,3,Cautious Low-Income Borrower,0,0.66332465,High,  Senior Review + Collateral Check,1
2331,22,32000,MORTGAGE,2.0,MEDICAL,C,7500,13.48,0.23,Y,3,At-Risk Young Borrower,1,0.6192267,High,  Senior Review + Collateral Check,0
2332,23,26500,RENT,1.0,EDUCATION,C,2800,12.29,0.11,N,3,Cautious Low-Income Borrower,0,0.19006912,Low, Auto-Approve,0
2333,22,27000,RENT,3.0,MEDICAL,A,2800,7.51,0.1,N,3,Cautious Low-Income Borrower,0,0.63481367,High,  Senior Review + Collateral Check,1
2334,22,32000,OWN,1.0,MEDICAL,B,1200,9.96,0.04,N,2,Cautious Low-Income Borrower,0,0.007896006,Low, Auto-Approve,0
2335,23,32000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,2500,12.8,0.08,Y,3,Cautious Low-Income Borrower,0,0.9551497,Very High, Decline or Refer to Counselling,1
2336,23,28800,RENT,5.0,PERSONAL,B,2800,10.38,0.1,N,2,Cautious Low-Income Borrower,0,0.29600066,Medium, Manual Review,0
2337,22,29376,RENT,1.0,EDUCATION,A,2800,7.43,0.1,N,4,Cautious Low-Income Borrower,0,0.4239653,Medium, Manual Review,0
2338,22,19200,RENT,3.0,MEDICAL,C,2850,15.27,0.15,Y,4,Cautious Low-Income Borrower,0,0.677497,High,  Senior Review + Collateral Check,0
2339,25,32004,MORTGAGE,3.0,PERSONAL,A,22750,6.17,0.71,N,4,At-Risk Young Borrower,1,0.4281287,Medium, Manual Review,0
2340,24,45000,RENT,3.0,MEDICAL,D,2850,11.86,0.06,N,2,Cautious Low-Income Borrower,0,0.66333705,High,  Senior Review + Collateral Check,0
2341,23,32004,OWN,0.0,EDUCATION,E,9250,17.19,0.29,N,4,At-Risk Young Borrower,1,0.13503899,Low, Auto-Approve,0
2342,22,90000,RENT,5.0,VENTURE,A,2850,5.99,0.03,N,3,Cautious Low-Income Borrower,0,0.00058159506,Low, Auto-Approve,0
2343,23,28000,RENT,2.0,VENTURE,C,2875,15.23,0.1,Y,3,Cautious Low-Income Borrower,0,0.367574,Medium, Manual Review,0
2344,25,36800,RENT,1.0,MEDICAL,C,2875,11.28,0.08,Y,4,Cautious Low-Income Borrower,0,0.2148801,Low, Auto-Approve,0
2345,22,32004,MORTGAGE,6.0,EDUCATION,A,10000,7.51,0.31,N,2,At-Risk Young Borrower,1,0.3566024,Medium, Manual Review,0
2346,26,66000,RENT,0.0,DEBTCONSOLIDATION,A,2875,7.49,0.04,N,2,Cautious Low-Income Borrower,0,0.08716331,Low, Auto-Approve,0
2347,24,32004,MORTGAGE,5.0,VENTURE,C,14000,12.73,0.44,N,4,At-Risk Young Borrower,1,0.33919892,Medium, Manual Review,0
2348,21,19000,RENT,0.0,PERSONAL,A,2900,8.0,0.15,N,2,Cautious Low-Income Borrower,0,0.37069106,Medium, Manual Review,0
2349,26,31200,RENT,0.0,MEDICAL,B,2900,9.91,0.09,N,2,Cautious Low-Income Borrower,0,0.23747207,Low, Auto-Approve,0
2350,22,31500,RENT,3.0,DEBTCONSOLIDATION,D,2900,15.31,0.09,N,4,Cautious Low-Income Borrower,0,0.98286843,Very High, Decline or Refer to Counselling,1
2351,25,50000,RENT,0.0,EDUCATION,A,2900,8.0,0.06,N,4,Cautious Low-Income Borrower,0,0.058635954,Low, Auto-Approve,0
2352,22,27000,RENT,5.0,PERSONAL,B,2925,10.71,0.11,N,4,Cautious Low-Income Borrower,0,0.39270273,Medium, Manual Review,0
2353,22,32004,MORTGAGE,6.0,EDUCATION,B,10000,10.83,0.31,N,3,At-Risk Young Borrower,1,0.36630735,Medium, Manual Review,0
2354,22,32004,OWN,0.0,EDUCATION,A,6600,9.07,0.21,N,3,Cautious Low-Income Borrower,0,0.0031122202,Low, Auto-Approve,0
2355,22,25000,RENT,0.0,VENTURE,B,2975,9.96,0.12,N,2,Cautious Low-Income Borrower,0,0.009544436,Low, Auto-Approve,0
2356,21,49800,RENT,6.0,EDUCATION,A,2975,7.9,0.06,N,2,Cautious Low-Income Borrower,0,0.16997088,Low, Auto-Approve,0
2357,22,32112,MORTGAGE,4.0,PERSONAL,C,15000,13.98,0.47,N,3,At-Risk Young Borrower,1,0.33598107,Medium, Manual Review,0
2358,24,10000,RENT,8.0,PERSONAL,A,3000,7.9,0.3,N,3,At-Risk Young Borrower,1,0.9976044,Very High, Decline or Refer to Counselling,1
2359,23,32198,MORTGAGE,3.0,EDUCATION,B,1000,10.95,0.03,N,2,Cautious Low-Income Borrower,0,0.17012309,Low, Auto-Approve,0
2360,21,12000,RENT,5.0,EDUCATION,A,3000,8.9,0.25,N,4,At-Risk Young Borrower,1,0.99681985,Very High, Decline or Refer to Counselling,1
2361,21,12000,RENT,0.0,VENTURE,A,3000,7.88,0.25,N,3,At-Risk Young Borrower,1,0.9887201,Very High, Decline or Refer to Counselling,1
2362,23,13200,RENT,0.0,DEBTCONSOLIDATION,C,3000,13.48,0.23,N,3,At-Risk Young Borrower,1,0.9972511,Very High, Decline or Refer to Counselling,1
2363,21,32268,OWN,0.0,MEDICAL,A,8000,8.0,0.25,N,3,At-Risk Young Borrower,1,0.0069169174,Low, Auto-Approve,0
2364,23,14000,RENT,4.0,VENTURE,A,3000,7.74,0.21,N,3,Cautious Low-Income Borrower,0,0.98720133,Very High, Decline or Refer to Counselling,1
2365,21,14400,RENT,2.0,MEDICAL,C,3000,13.43,0.21,Y,3,At-Risk Young Borrower,1,0.99660933,Very High, Decline or Refer to Counselling,1
2366,22,32352,MORTGAGE,6.0,HOMEIMPROVEMENT,C,1000,15.27,0.03,Y,2,Cautious Low-Income Borrower,0,0.975958,Very High, Decline or Refer to Counselling,1
2367,21,14400,RENT,2.0,HOMEIMPROVEMENT,B,3000,9.63,0.21,N,2,At-Risk Young Borrower,1,0.9996346,Very High, Decline or Refer to Counselling,1
2368,23,32388,MORTGAGE,0.0,EDUCATION,B,6000,10.71,0.19,N,4,Cautious Low-Income Borrower,0,0.3181574,Medium, Manual Review,0
2369,26,14400,RENT,1.0,VENTURE,B,3000,10.99,0.21,N,2,At-Risk Young Borrower,1,0.9897836,Very High, Decline or Refer to Counselling,1
2370,22,15000,RENT,3.0,EDUCATION,B,3000,9.91,0.2,N,3,Cautious Low-Income Borrower,0,0.9888554,Very High, Decline or Refer to Counselling,1
2371,22,15000,RENT,2.0,VENTURE,A,3000,7.51,0.2,N,4,Cautious Low-Income Borrower,0,0.98089576,Very High, Decline or Refer to Counselling,1
2372,22,32400,MORTGAGE,6.0,VENTURE,B,4200,10.99,0.13,N,4,Cautious Low-Income Borrower,0,0.026394023,Low, Auto-Approve,0
2373,25,32400,MORTGAGE,9.0,PERSONAL,C,10000,13.99,0.31,Y,3,At-Risk Young Borrower,1,0.55826455,High,  Senior Review + Collateral Check,0
2374,25,32400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4800,7.29,0.15,N,4,Cautious Low-Income Borrower,0,0.22578752,Low, Auto-Approve,0
2375,22,32400,MORTGAGE,6.0,EDUCATION,A,3625,6.92,0.11,N,3,Cautious Low-Income Borrower,0,0.15705565,Low, Auto-Approve,0
2376,21,32400,MORTGAGE,2.0,EDUCATION,A,10000,5.42,0.31,N,2,At-Risk Young Borrower,1,0.28537375,Medium, Manual Review,0
2377,22,16320,RENT,0.0,HOMEIMPROVEMENT,C,3000,13.92,0.18,Y,4,At-Risk Young Borrower,1,0.9998375,Very High, Decline or Refer to Counselling,1
2378,26,17280,RENT,0.0,HOMEIMPROVEMENT,C,3000,13.48,0.17,N,4,Cautious Low-Income Borrower,0,0.99923635,Very High, Decline or Refer to Counselling,1
2379,25,17400,RENT,0.0,EDUCATION,B,3000,11.83,0.17,N,4,Cautious Low-Income Borrower,0,0.9855526,Very High, Decline or Refer to Counselling,1
2380,23,17520,RENT,5.0,DEBTCONSOLIDATION,B,3000,10.37,0.17,N,4,Cautious Low-Income Borrower,0,0.99320155,Very High, Decline or Refer to Counselling,1
2381,21,17916,RENT,1.0,MEDICAL,A,3000,6.0,0.17,N,3,Cautious Low-Income Borrower,0,0.96951205,Very High, Decline or Refer to Counselling,1
2382,23,18000,RENT,1.0,HOMEIMPROVEMENT,B,3000,11.71,0.17,N,4,Cautious Low-Income Borrower,0,0.99982196,Very High, Decline or Refer to Counselling,1
2383,21,18000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.9,0.17,N,2,Cautious Low-Income Borrower,0,0.9815538,Very High, Decline or Refer to Counselling,1
2384,22,32400,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5500,7.49,0.17,N,2,Cautious Low-Income Borrower,0,0.20134531,Low, Auto-Approve,0
2385,21,32400,MORTGAGE,5.0,PERSONAL,E,5000,16.0,0.15,N,2,Cautious Low-Income Borrower,0,0.73859334,Very High, Decline or Refer to Counselling,1
2386,24,18000,RENT,5.0,PERSONAL,C,3000,15.27,0.17,Y,2,At-Risk Young Borrower,1,0.99601716,Very High, Decline or Refer to Counselling,1
2387,23,18000,RENT,1.0,HOMEIMPROVEMENT,D,3000,15.99,0.17,Y,2,At-Risk Young Borrower,1,0.9999411,Very High, Decline or Refer to Counselling,1
2388,22,18000,RENT,0.0,MEDICAL,C,3000,13.99,0.17,Y,4,At-Risk Young Borrower,1,0.9939049,Very High, Decline or Refer to Counselling,1
2389,26,32450,MORTGAGE,5.0,MEDICAL,A,3250,6.99,0.1,N,4,Cautious Low-Income Borrower,0,0.40589416,Medium, Manual Review,0
2390,22,18000,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.59,0.17,N,3,Cautious Low-Income Borrower,0,0.9874889,Very High, Decline or Refer to Counselling,1
2391,23,18000,RENT,4.0,PERSONAL,C,3000,13.06,0.17,N,2,Cautious Low-Income Borrower,0,0.9965391,Very High, Decline or Refer to Counselling,1
2392,22,18000,RENT,2.0,VENTURE,B,3000,10.99,0.17,N,2,Cautious Low-Income Borrower,0,0.9751355,Very High, Decline or Refer to Counselling,1
2393,22,18000,RENT,1.0,PERSONAL,B,3000,11.86,0.17,N,2,Cautious Low-Income Borrower,0,0.9923096,Very High, Decline or Refer to Counselling,1
2394,25,32500,MORTGAGE,3.0,EDUCATION,A,12500,7.9,0.38,N,4,At-Risk Young Borrower,1,0.3587785,Medium, Manual Review,0
2395,21,18008,RENT,1.0,MEDICAL,B,3000,9.7,0.17,N,2,Cautious Low-Income Borrower,0,0.98794776,Very High, Decline or Refer to Counselling,1
2396,22,32500,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2500,6.99,0.08,N,3,Cautious Low-Income Borrower,0,0.26993212,Medium, Manual Review,0
2397,21,18864,RENT,0.0,HOMEIMPROVEMENT,B,3000,10.99,0.16,N,4,Cautious Low-Income Borrower,0,0.99945945,Very High, Decline or Refer to Counselling,1
2398,22,32500,MORTGAGE,5.0,DEBTCONSOLIDATION,B,14500,11.99,0.45,N,4,At-Risk Young Borrower,1,0.5574905,High,  Senior Review + Collateral Check,0
2399,22,19000,RENT,5.0,VENTURE,C,3000,13.06,0.16,N,2,Cautious Low-Income Borrower,0,0.9932029,Very High, Decline or Refer to Counselling,1
2400,23,19200,RENT,3.0,VENTURE,C,3000,12.99,0.16,Y,2,Cautious Low-Income Borrower,0,0.9876209,Very High, Decline or Refer to Counselling,1
2401,23,19200,RENT,0.0,PERSONAL,B,3000,9.99,0.16,N,3,Cautious Low-Income Borrower,0,0.9779128,Very High, Decline or Refer to Counselling,1
2402,24,32500,MORTGAGE,6.0,MEDICAL,C,6600,12.73,0.2,N,4,At-Risk Young Borrower,1,0.37410697,Medium, Manual Review,0
2403,26,32500,MORTGAGE,8.0,MEDICAL,C,3000,13.22,0.09,N,4,Cautious Low-Income Borrower,0,0.43606588,Medium, Manual Review,0
2404,26,32500,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3500,8.59,0.11,N,2,Cautious Low-Income Borrower,0,0.43804312,Medium, Manual Review,0
2405,21,19200,RENT,0.0,PERSONAL,B,3000,10.99,0.16,N,2,Cautious Low-Income Borrower,0,0.98088753,Very High, Decline or Refer to Counselling,1
2406,22,19200,RENT,0.0,HOMEIMPROVEMENT,E,3000,16.795,0.16,Y,3,At-Risk Young Borrower,1,0.9999354,Very High, Decline or Refer to Counselling,1
2407,22,20000,RENT,2.0,EDUCATION,C,3000,13.11,0.15,N,4,Cautious Low-Income Borrower,0,0.21420348,Low, Auto-Approve,0
2408,21,20004,RENT,2.0,EDUCATION,B,3000,10.37,0.15,N,3,Cautious Low-Income Borrower,0,0.08670792,Low, Auto-Approve,0
2409,24,20004,RENT,3.0,VENTURE,C,3000,13.48,0.15,N,4,Cautious Low-Income Borrower,0,0.23504664,Low, Auto-Approve,0
2410,23,20800,RENT,0.0,DEBTCONSOLIDATION,B,3000,11.46,0.14,N,4,Cautious Low-Income Borrower,0,0.28249896,Medium, Manual Review,0
2411,25,32760,MORTGAGE,6.0,VENTURE,B,6000,10.59,0.18,N,2,Cautious Low-Income Borrower,0,0.0466841,Low, Auto-Approve,0
2412,26,21000,RENT,3.0,PERSONAL,B,3000,10.59,0.14,N,2,Cautious Low-Income Borrower,0,0.19869626,Low, Auto-Approve,0
2413,23,21000,RENT,2.0,DEBTCONSOLIDATION,C,3000,12.68,0.14,Y,2,Cautious Low-Income Borrower,0,0.21659535,Low, Auto-Approve,0
2414,22,21600,RENT,2.0,EDUCATION,C,3000,13.49,0.14,N,3,Cautious Low-Income Borrower,0,0.161199,Low, Auto-Approve,0
2415,21,32900,MORTGAGE,2.0,MEDICAL,B,3000,9.99,0.09,N,2,Cautious Low-Income Borrower,0,0.3363112,Medium, Manual Review,0
2416,22,32968,OWN,6.0,EDUCATION,A,16500,8.9,0.5,N,4,At-Risk Young Borrower,1,0.0021206844,Low, Auto-Approve,0
2417,24,22000,RENT,3.0,PERSONAL,B,3000,10.33,0.14,N,2,Cautious Low-Income Borrower,0,0.21764527,Low, Auto-Approve,0
2418,22,22800,RENT,3.0,MEDICAL,A,3000,6.62,0.13,N,3,Cautious Low-Income Borrower,0,0.14665583,Low, Auto-Approve,0
2419,22,23000,RENT,4.0,MEDICAL,A,3000,5.79,0.13,N,2,Cautious Low-Income Borrower,0,0.09616594,Low, Auto-Approve,0
2420,24,23000,RENT,0.0,EDUCATION,A,3000,8.0,0.13,N,3,Cautious Low-Income Borrower,0,0.23547028,Low, Auto-Approve,0
2421,22,33000,OWN,6.0,PERSONAL,B,12000,9.91,0.36,N,2,At-Risk Young Borrower,1,0.0028122717,Low, Auto-Approve,0
2422,24,30000,RENT,2.0,EDUCATION,A,3000,6.03,0.1,N,3,Cautious Low-Income Borrower,0,0.06316129,Low, Auto-Approve,0
2423,22,30000,RENT,6.0,MEDICAL,B,3000,10.99,0.1,N,4,Cautious Low-Income Borrower,0,0.39662278,Medium, Manual Review,0
2424,24,30000,RENT,4.0,DEBTCONSOLIDATION,E,3000,19.29,0.1,Y,2,Cautious Low-Income Borrower,0,0.98469627,Very High, Decline or Refer to Counselling,1
2425,24,30000,RENT,2.0,PERSONAL,A,3000,7.49,0.1,N,3,Cautious Low-Income Borrower,0,0.25465366,Medium, Manual Review,0
2426,22,33000,MORTGAGE,6.0,VENTURE,B,8875,10.65,0.27,N,4,At-Risk Young Borrower,1,0.072169594,Low, Auto-Approve,0
2427,23,30000,RENT,2.0,VENTURE,A,3000,7.49,0.1,N,2,Cautious Low-Income Borrower,0,0.016108066,Low, Auto-Approve,0
2428,24,30000,RENT,1.0,PERSONAL,B,3000,10.37,0.1,N,2,Cautious Low-Income Borrower,0,0.29275388,Medium, Manual Review,0
2429,23,30000,RENT,0.0,MEDICAL,A,3000,5.79,0.1,N,3,Cautious Low-Income Borrower,0,0.07568227,Low, Auto-Approve,0
2430,25,30000,RENT,3.0,DEBTCONSOLIDATION,C,3000,12.98,0.1,N,3,Cautious Low-Income Borrower,0,0.31523857,Medium, Manual Review,0
2431,23,30000,RENT,3.0,MEDICAL,D,3000,15.2,0.1,Y,2,Cautious Low-Income Borrower,0,0.939483,Very High, Decline or Refer to Counselling,1
